[2017-09-22 16:30:39,632][INFO] Abriendo el Comunicador...
[2017-09-25 12:04:48,613][INFO] [TRANSMITTER] Objeto destruido.
[2017-09-25 12:04:50,145][WARNING] [CONTROLLER] Función 'run' terminada.
[2017-09-25 12:04:51,408][WARNING] [EMAIL] Función 'receive' terminada.
[2017-09-25 12:04:51,428][INFO] [EMAIL] Objeto destruido.
[2017-09-25 12:04:51,493][WARNING] [WIFI-UDP] Función 'receiveUDP' terminada.
[2017-09-25 12:04:51,494][WARNING] [WIFI-TCP] Función 'receiveTCP' terminada.
[2017-09-25 12:04:51,496][INFO] [WIFI] Objeto destruido.
[2017-09-25 12:04:51,648][WARNING] [GSM] Función 'receiveAT' terminada.
[2017-09-25 12:04:51,652][INFO] [GSM] Objeto destruido.
[2017-09-25 12:04:51,654][INFO] [CONTROLLER] Objeto destruido.
[2017-09-25 12:04:51,655][INFO] Comunicador cerrado exitosamente!
[2017-09-25 18:39:46,183][INFO] Abriendo el Comunicador...
[2017-09-25 18:39:46,200][INFO] Comunicador abierto exitosamente!
[2017-09-25 18:39:50,807][DEBUG] [GSM] Telit UL865-NAR conectada en /dev/ttyUSB1.
[2017-09-25 18:39:50,826][INFO] [GSM] Listo para usarse (ttyUSB1).
[2017-09-25 18:39:50,879][INFO] [WIFI] Listo para usarse (wlan0 - 192.168.1.58).
[2017-09-25 18:39:51,996][INFO] [WIFI] Conexion a Internet disponible.
[2017-09-25 18:39:53,941][DEBUG] [SMS] Ha(n) llegado 1 nuevo(s) mensaje(s) de texto!
[2017-09-25 18:39:54,202][INFO] [EMAIL] Listo para usarse (client01.datalogger@gmail.com).
[2017-09-25 18:39:54,985][INFO] [GSM] Mensaje de PromRecarga recibido correctamente!
[2017-09-25 18:40:10,070][INFO] [GSM] El número 3517502317 está llamando.
[2017-09-25 18:40:11,957][INFO] [GSM] Conectado con el número 3517502317.
[2017-09-25 18:40:31,303][INFO] [GSM] Llamada con el numero 3517502317 finalizada.
[2017-09-25 18:40:44,432][INFO] Cerrando el Comunicador...
[2017-09-25 18:40:44,973][WARNING] [TRANSMITTER] Funcion 'run' terminada.
[2017-09-25 18:40:44,975][INFO] [TRANSMITTER] Objeto destruido.
[2017-09-25 18:40:46,232][WARNING] [CONTROLLER] Función 'run' terminada.
[2017-09-25 18:40:46,417][WARNING] [EMAIL] Función 'receive' terminada.
[2017-09-25 18:40:46,437][INFO] [EMAIL] Objeto destruido.
[2017-09-25 18:40:46,455][WARNING] [WIFI-TCP] Función 'receiveTCP' terminada.
[2017-09-25 18:40:46,456][WARNING] [WIFI-UDP] Función 'receiveUDP' terminada.
[2017-09-25 18:40:46,459][INFO] [WIFI] Objeto destruido.
[2017-09-25 18:40:51,440][WARNING] [GSM] Función 'receiveAT' terminada.
[2017-09-25 18:40:51,442][INFO] [GSM] Objeto destruido.
[2017-09-25 18:40:51,443][INFO] [CONTROLLER] Objeto destruido.
[2017-09-25 18:40:51,443][INFO] Comunicador cerrado exitosamente!
[2017-09-25 18:41:30,524][INFO] Abriendo el Comunicador...
[2017-09-25 18:41:30,548][INFO] Comunicador abierto exitosamente!
[2017-09-25 18:41:35,161][DEBUG] [GSM] Telit UL865-NAR conectada en /dev/ttyUSB1.
[2017-09-25 18:41:35,186][INFO] [GSM] Listo para usarse (ttyUSB1).
[2017-09-25 18:41:35,252][INFO] [WIFI] Listo para usarse (wlan0 - 192.168.1.58).
[2017-09-25 18:41:35,406][INFO] [WIFI] Conexion a Internet disponible.
[2017-09-25 18:41:37,943][INFO] [EMAIL] Listo para usarse (client01.datalogger@gmail.com).
[2017-09-25 18:41:53,277][INFO] [GSM] El número 3517502317 está llamando.
[2017-09-25 18:41:54,527][INFO] [GSM] Conectado con el número 3517502317.
[2017-09-25 18:42:42,539][INFO] [GSM] Llamada con el numero 3517502317 finalizada.
[2017-09-25 18:42:45,227][INFO] Cerrando el Comunicador...
[2017-09-25 18:42:46,773][WARNING] [TRANSMITTER] Funcion 'run' terminada.
[2017-09-25 18:42:46,774][INFO] [TRANSMITTER] Objeto destruido.
[2017-09-25 18:42:47,569][WARNING] [CONTROLLER] Función 'run' terminada.
[2017-09-25 18:42:47,616][WARNING] [EMAIL] Función 'receive' terminada.
[2017-09-25 18:42:47,638][INFO] [EMAIL] Objeto destruido.
[2017-09-25 18:42:47,738][WARNING] [WIFI-UDP] Función 'receiveUDP' terminada.
[2017-09-25 18:42:47,742][WARNING] [WIFI-TCP] Función 'receiveTCP' terminada.
[2017-09-25 18:42:47,744][INFO] [WIFI] Objeto destruido.
[2017-09-25 18:42:52,622][WARNING] [GSM] Función 'receiveAT' terminada.
[2017-09-25 18:42:52,624][INFO] [GSM] Objeto destruido.
[2017-09-25 18:42:52,625][INFO] [CONTROLLER] Objeto destruido.
[2017-09-25 18:42:52,626][INFO] Comunicador cerrado exitosamente!
[2017-09-25 18:43:51,986][INFO] Abriendo el Comunicador...
[2017-09-25 18:43:51,997][INFO] Comunicador abierto exitosamente!
[2017-09-25 18:43:58,116][DEBUG] [GSM] Telit UL865-NAR conectada en /dev/ttyUSB1.
[2017-09-25 18:43:58,136][INFO] [GSM] Listo para usarse (ttyUSB1).
[2017-09-25 18:43:58,193][INFO] [WIFI] Listo para usarse (wlan0 - 192.168.1.58).
[2017-09-25 18:43:58,237][INFO] [WIFI] Conexion a Internet disponible.
[2017-09-25 18:44:00,536][INFO] [EMAIL] Listo para usarse (client01.datalogger@gmail.com).
[2017-09-25 18:44:16,222][INFO] [GSM] El número 3517502317 está llamando.
[2017-09-25 18:44:18,116][INFO] [GSM] Conectado con el número 3517502317.
[2017-09-25 18:44:56,986][INFO] [GSM] Llamada con el numero 3517502317 finalizada.
[2017-09-25 18:54:04,275][INFO] Cerrando el Comunicador...
[2017-09-25 18:54:05,080][WARNING] [TRANSMITTER] Funcion 'run' terminada.
[2017-09-25 18:54:05,081][INFO] [TRANSMITTER] Objeto destruido.
[2017-09-25 18:54:05,257][WARNING] [CONTROLLER] Función 'run' terminada.
[2017-09-25 18:54:05,519][WARNING] [EMAIL] Función 'receive' terminada.
[2017-09-25 18:54:05,538][INFO] [EMAIL] Objeto destruido.
[2017-09-25 18:54:05,784][WARNING] [WIFI-UDP] Función 'receiveUDP' terminada.
[2017-09-25 18:54:05,954][WARNING] [WIFI-TCP] Función 'receiveTCP' terminada.
[2017-09-25 18:54:05,957][INFO] [WIFI] Objeto destruido.
[2017-09-25 18:54:09,660][WARNING] [GSM] Función 'receiveAT' terminada.
[2017-09-25 18:54:09,663][INFO] [GSM] Objeto destruido.
[2017-09-25 18:54:09,664][INFO] [CONTROLLER] Objeto destruido.
[2017-09-25 18:54:09,666][INFO] Comunicador cerrado exitosamente!
[2017-09-25 18:54:16,244][INFO] Abriendo el Comunicador...
[2017-09-25 18:54:16,259][INFO] Comunicador abierto exitosamente!
[2017-09-25 18:54:20,870][DEBUG] [GSM] Telit UL865-NAR conectada en /dev/ttyUSB1.
[2017-09-25 18:54:20,892][INFO] [GSM] Listo para usarse (ttyUSB1).
[2017-09-25 18:54:20,935][INFO] [WIFI] Listo para usarse (wlan0 - 192.168.1.58).
[2017-09-25 18:54:20,972][INFO] [WIFI] Conexion a Internet disponible.
[2017-09-25 18:54:28,374][INFO] [EMAIL] Listo para usarse (client01.datalogger@gmail.com).
[2017-09-25 18:54:49,031][INFO] [GSM] El número 3517502317 está llamando.
[2017-09-25 18:54:50,277][INFO] [GSM] Conectado con el número 3517502317.
[2017-09-25 18:55:17,645][INFO] [GSM] Llamada con el numero 3517502317 finalizada.
[2017-09-25 18:55:21,601][INFO] Cerrando el Comunicador...
[2017-09-25 18:55:23,180][WARNING] [TRANSMITTER] Funcion 'run' terminada.
[2017-09-25 18:55:23,181][INFO] [TRANSMITTER] Objeto destruido.
[2017-09-25 18:55:23,888][WARNING] [CONTROLLER] Función 'run' terminada.
[2017-09-25 18:55:24,210][WARNING] [EMAIL] Función 'receive' terminada.
[2017-09-25 18:55:24,228][INFO] [EMAIL] Objeto destruido.
[2017-09-25 18:55:24,470][WARNING] [WIFI-UDP] Función 'receiveUDP' terminada.
[2017-09-25 18:55:24,473][WARNING] [WIFI-TCP] Función 'receiveTCP' terminada.
[2017-09-25 18:55:24,476][INFO] [WIFI] Objeto destruido.
[2017-09-25 18:55:27,729][WARNING] [GSM] Función 'receiveAT' terminada.
[2017-09-25 18:55:27,731][INFO] [GSM] Objeto destruido.
[2017-09-25 18:55:27,732][INFO] [CONTROLLER] Objeto destruido.
[2017-09-25 18:55:27,732][INFO] Comunicador cerrado exitosamente!
[2017-09-25 19:01:36,420][INFO] Abriendo el Comunicador...
[2017-09-25 19:01:36,436][INFO] Comunicador abierto exitosamente!
[2017-09-25 19:01:41,052][DEBUG] [GSM] Telit UL865-NAR conectada en /dev/ttyUSB1.
[2017-09-25 19:01:41,079][INFO] [GSM] Listo para usarse (ttyUSB1).
[2017-09-25 19:01:41,141][INFO] [WIFI] Listo para usarse (wlan0 - 192.168.1.58).
[2017-09-25 19:01:41,280][INFO] [WIFI] Conexion a Internet disponible.
[2017-09-25 19:01:43,965][INFO] [EMAIL] Listo para usarse (client01.datalogger@gmail.com).
[2017-09-25 19:01:59,165][INFO] [GSM] El número 3517502317 está llamando.
[2017-09-25 19:02:01,529][INFO] [GSM] Conectado con el número 3517502317.
[2017-09-25 19:02:59,258][INFO] Cerrando el Comunicador...
[2017-09-25 19:03:00,888][WARNING] [TRANSMITTER] Funcion 'run' terminada.
[2017-09-25 19:03:00,890][INFO] [TRANSMITTER] Objeto destruido.
[2017-09-25 19:03:02,692][WARNING] [CONTROLLER] Función 'run' terminada.
[2017-09-25 19:03:02,786][WARNING] [EMAIL] Función 'receive' terminada.
[2017-09-25 19:04:28,684][INFO] Abriendo el Comunicador...
[2017-09-25 19:04:28,700][INFO] Comunicador abierto exitosamente!
[2017-09-25 19:04:34,985][DEBUG] [GSM] Telit UL865-NAR conectada en /dev/ttyUSB1.
[2017-09-25 19:04:35,004][INFO] [GSM] Listo para usarse (ttyUSB1).
[2017-09-25 19:04:35,049][ERROR] [WIFI] [Errno 98] Address already in use.
[2017-09-25 19:04:53,090][INFO] [GSM] El número 3517502317 está llamando.
[2017-09-25 19:04:54,277][INFO] [GSM] Conectado con el número 3517502317.
[2017-09-25 19:06:51,969][INFO] Abriendo el Comunicador...
[2017-09-25 19:06:51,988][INFO] Comunicador abierto exitosamente!
[2017-09-25 19:06:58,106][DEBUG] [GSM] Telit UL865-NAR conectada en /dev/ttyUSB1.
[2017-09-25 19:06:58,128][INFO] [GSM] Listo para usarse (ttyUSB1).
[2017-09-25 19:06:58,182][ERROR] [WIFI] [Errno 98] Address already in use.
[2017-09-25 19:07:16,209][INFO] [GSM] El número 3517502317 está llamando.
[2017-09-25 19:07:17,450][INFO] [GSM] Conectado con el número 3517502317.
[2017-09-25 19:09:07,963][INFO] Abriendo el Comunicador...
[2017-09-25 19:09:07,979][INFO] Comunicador abierto exitosamente!
[2017-09-25 19:09:12,724][DEBUG] [GSM] Telit UL865-NAR conectada en /dev/ttyUSB1.
[2017-09-25 19:09:12,744][INFO] [GSM] Listo para usarse (ttyUSB1).
[2017-09-25 19:09:12,789][ERROR] [WIFI] [Errno 98] Address already in use.
[2017-09-25 19:09:30,828][INFO] [GSM] El número 3517502317 está llamando.
[2017-09-25 19:09:32,112][INFO] [GSM] Conectado con el número 3517502317.
[2017-09-25 19:10:42,449][INFO] [GSM] Llamada con el numero 3517502317 finalizada.
[2017-09-25 19:10:48,073][INFO] Cerrando el Comunicador...
[2017-09-25 19:10:48,081][INFO] Cerrando el Comunicador...
[2017-09-25 19:10:48,091][INFO] Cerrando el Comunicador...
[2017-09-25 19:10:48,493][WARNING] [TRANSMITTER] Funcion 'run' terminada.
[2017-09-25 19:10:48,495][INFO] [TRANSMITTER] Objeto destruido.
[2017-09-25 19:10:49,777][WARNING] [TRANSMITTER] Funcion 'run' terminada.
[2017-09-25 19:10:49,779][INFO] [TRANSMITTER] Objeto destruido.
[2017-09-25 19:10:49,814][WARNING] [TRANSMITTER] Funcion 'run' terminada.
[2017-09-25 19:10:49,815][INFO] [TRANSMITTER] Objeto destruido.
[2017-09-25 19:10:50,252][WARNING] [CONTROLLER] Función 'run' terminada.
[2017-09-25 19:10:50,268][WARNING] [CONTROLLER] Función 'run' terminada.
[2017-09-25 19:10:50,360][DEBUG] [GSM] +CMS ERROR: 314
[2017-09-25 19:10:50,478][WARNING] [CONTROLLER] Función 'run' terminada.
[2017-09-25 19:10:50,480][INFO] [GSM] Objeto destruido.
[2017-09-25 19:10:50,481][INFO] [CONTROLLER] Objeto destruido.
[2017-09-25 19:10:50,482][INFO] Comunicador cerrado exitosamente!
[2017-09-26 11:03:02,789][INFO] Abriendo el Comunicador...
[2017-09-26 11:03:02,812][INFO] Comunicador abierto exitosamente!
[2017-09-26 11:03:10,451][DEBUG] [GSM] Telit UL865-NAR conectada en /dev/ttyUSB1.
[2017-09-26 11:03:10,471][INFO] [GSM] Listo para usarse (ttyUSB1).
[2017-09-26 11:03:10,538][INFO] [WIFI] Listo para usarse (wlan0 - 192.168.1.58).
[2017-09-26 11:03:12,774][INFO] [WIFI] Conexion a Internet disponible.
[2017-09-26 11:03:17,990][INFO] [EMAIL] Listo para usarse (client01.datalogger@gmail.com).
[2017-09-26 11:03:33,584][INFO] [GSM] El número 3517502317 está llamando.
[2017-09-26 11:03:34,710][INFO] [GSM] Conectado con el número 3517502317.
[2017-09-26 11:04:15,004][INFO] [GSM] Llamada con el numero 3517502317 finalizada.
[2017-09-26 11:04:38,916][INFO] [WIFI] Se ha perdido la conexion a Internet.
[2017-09-26 11:04:38,964][INFO] [EMAIL] Se ha desconectado el medio (client01.datalogger@gmail.com).
[2017-09-26 11:04:39,395][WARNING] [EMAIL] Función 'receive' terminada.
[2017-09-26 11:04:41,155][INFO] [WIFI] Conexion a Internet disponible.
[2017-09-26 11:04:44,543][INFO] [EMAIL] Listo para usarse (client01.datalogger@gmail.com).
[2017-09-26 11:04:48,527][INFO] Cerrando el Comunicador...
[2017-09-26 11:04:49,424][WARNING] [TRANSMITTER] Funcion 'run' terminada.
[2017-09-26 11:04:49,426][INFO] [TRANSMITTER] Objeto destruido.
[2017-09-26 11:04:52,094][WARNING] [CONTROLLER] Función 'run' terminada.
[2017-09-26 11:04:52,461][WARNING] [EMAIL] Función 'receive' terminada.
[2017-09-26 11:04:52,481][INFO] [EMAIL] Objeto destruido.
[2017-09-26 11:04:52,720][WARNING] [WIFI-UDP] Función 'receiveUDP' terminada.
[2017-09-26 11:04:52,725][WARNING] [WIFI-TCP] Función 'receiveTCP' terminada.
[2017-09-26 11:04:52,728][INFO] [WIFI] Objeto destruido.
[2017-09-26 11:04:55,221][WARNING] [GSM] Función 'receiveAT' terminada.
[2017-09-26 11:04:55,234][INFO] [GSM] Objeto destruido.
[2017-09-26 11:04:55,235][INFO] [CONTROLLER] Objeto destruido.
[2017-09-26 11:04:55,236][INFO] Comunicador cerrado exitosamente!
[2017-09-26 11:08:37,971][INFO] Abriendo el Comunicador...
[2017-09-26 11:08:37,994][INFO] Comunicador abierto exitosamente!
[2017-09-26 11:08:55,926][INFO] Cerrando el Comunicador...
[2017-09-26 11:08:56,226][WARNING] [TRANSMITTER] Funcion 'run' terminada.
[2017-09-26 11:08:56,228][INFO] [TRANSMITTER] Objeto destruido.
[2017-09-26 11:09:20,823][DEBUG] [GSM] Telit UL865-NAR conectada en /dev/ttyUSB1.
[2017-09-26 11:09:20,842][INFO] [GSM] Listo para usarse (ttyUSB1).
[2017-09-26 11:09:20,875][INFO] [WIFI] Listo para usarse (wlan0 - 192.168.1.58).
[2017-09-26 11:09:21,054][INFO] [WIFI] Conexion a Internet disponible.
[2017-09-26 11:09:23,656][INFO] Abriendo el Comunicador...
[2017-09-26 11:09:23,675][INFO] Comunicador abierto exitosamente!
[2017-09-26 11:09:28,288][DEBUG] [GSM] Telit UL865-NAR conectada en /dev/ttyUSB1.
[2017-09-26 11:09:28,310][INFO] [GSM] Listo para usarse (ttyUSB1).
[2017-09-26 11:09:28,362][ERROR] [WIFI] [Errno 98] Address already in use.
[2017-09-26 11:09:30,547][INFO] [EMAIL] Listo para usarse (client01.datalogger@gmail.com).
[2017-09-26 11:09:32,558][WARNING] [CONTROLLER] Función 'run' terminada.
[2017-09-26 11:09:32,894][WARNING] [EMAIL] Función 'receive' terminada.
[2017-09-26 11:09:32,912][INFO] [EMAIL] Objeto destruido.
[2017-09-26 11:09:34,400][WARNING] [WIFI-UDP] Función 'receiveUDP' terminada.
[2017-09-26 11:09:34,402][WARNING] [WIFI-TCP] Función 'receiveTCP' terminada.
[2017-09-26 11:09:34,406][INFO] [WIFI] Objeto destruido.
[2017-09-26 11:09:38,932][WARNING] [GSM] Función 'receiveAT' terminada.
[2017-09-26 11:09:38,934][INFO] [GSM] Objeto destruido.
[2017-09-26 11:09:38,935][INFO] [CONTROLLER] Objeto destruido.
[2017-09-26 11:09:38,936][INFO] Comunicador cerrado exitosamente!
[2017-09-26 11:09:56,449][INFO] [GSM] El número 3517502317 está llamando.
[2017-09-26 11:09:58,318][INFO] [GSM] Conectado con el número 3517502317.
[2017-09-26 11:10:28,741][INFO] [GSM] Llamada con el numero 3517502317 finalizada.
[2017-09-26 11:11:15,968][INFO] Cerrando el Comunicador...
[2017-09-26 11:11:16,502][WARNING] [TRANSMITTER] Funcion 'run' terminada.
[2017-09-26 11:11:16,503][INFO] [TRANSMITTER] Objeto destruido.
[2017-09-26 11:11:17,149][WARNING] [CONTROLLER] Función 'run' terminada.
[2017-09-26 11:11:18,999][WARNING] [GSM] Función 'receiveAT' terminada.
[2017-09-26 11:11:19,003][INFO] [GSM] Objeto destruido.
[2017-09-26 11:11:19,004][INFO] [CONTROLLER] Objeto destruido.
[2017-09-26 11:11:19,005][INFO] Comunicador cerrado exitosamente!
[2017-09-26 11:11:26,507][INFO] Abriendo el Comunicador...
[2017-09-26 11:11:26,521][INFO] Comunicador abierto exitosamente!
[2017-09-26 11:11:31,128][DEBUG] [GSM] Telit UL865-NAR conectada en /dev/ttyUSB1.
[2017-09-26 11:11:31,149][INFO] [GSM] Listo para usarse (ttyUSB1).
[2017-09-26 11:11:31,193][INFO] [WIFI] Listo para usarse (wlan0 - 192.168.1.58).
[2017-09-26 11:11:31,425][INFO] [WIFI] Conexion a Internet disponible.
[2017-09-26 11:11:35,079][INFO] [EMAIL] Listo para usarse (client01.datalogger@gmail.com).
[2017-09-26 11:11:49,234][INFO] [GSM] El número 3517502317 está llamando.
[2017-09-26 11:11:51,471][INFO] [GSM] Conectado con el número 3517502317.
[2017-09-26 11:12:20,167][INFO] [GSM] Llamada con el numero 3517502317 finalizada.
[2017-09-26 11:13:45,799][INFO] Cerrando el Comunicador...
[2017-09-26 11:13:47,261][WARNING] [TRANSMITTER] Funcion 'run' terminada.
[2017-09-26 11:13:47,263][INFO] [TRANSMITTER] Objeto destruido.
[2017-09-26 11:13:49,388][WARNING] [CONTROLLER] Función 'run' terminada.
[2017-09-26 11:13:49,903][WARNING] [EMAIL] Función 'receive' terminada.
[2017-09-26 11:13:49,923][INFO] [EMAIL] Objeto destruido.
